direct_read_sequence,platform,source_url,page_label,review_id,language,review_date,stay_date,rating,bath_rating,room_rating,title,room_or_plan,body_char_count,onsen_related,bath_area_tags,signal_tags,issue_tags,original_keywords_short,short_paraphrase,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
52,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/,archive_1,Jalan_14062626,ja,2024/11/11,2024年9月宿泊,5,5,5,久しぶりの家族旅行,和洋室 【じゃらんスペシャルウィーク】夏限定◆大正屋特選牛をメインとした椎葉会席《佐賀厳選食材を愉しむ》,201,yes,facility_wide,water_texture;booking_confusion,sister_property_movement,温泉;大正屋,우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
53,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/,archive_1,Jalan_14042344,ja,2024/10/31,2024年10月宿泊,5,5,5,誕生日祝い！,和洋室 ◆お部屋おまかせでお得◆大正屋特選牛をメインとしたスタンダード椎葉会席プラン,381,yes,open_air_public_bath;public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,温泉;椎葉の湯;椎葉山荘;山の湯;トロトロ;大正屋,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
54,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/,archive_1,Jalan_14039290,ja,2024/10/29,2024年10月宿泊,5,5,4,露天風呂と食事がいい,和洋室 【早期割90】選りすぐりの厳選食材満載◆佐賀牛陶板焼き付プラン《早期予約で2000円引》,199,yes,open_air_public_bath;public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,,温泉;露天;露天風呂,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
55,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/,archive_1,Jalan_14024563,ja,2024/10/20,2024年10月宿泊,5,5,5,宿を堪能しました,和洋室 【早期割90】選りすぐりの厳選食材満載◆佐賀牛陶板焼き付プラン《早期予約で2000円引》,71,no,unclear,booking_confusion,,,온천 언급 없는 숙박 경험 리뷰.,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
56,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/,archive_1,Jalan_14001619,ja,2024/10/8,2024年9月宿泊,4,5,3,露天風呂,和室 【当館人気No1】◆佐賀のブランド佐賀牛陶板焼き付プラン《選りすぐりの厳選食材満載》,210,yes,open_air_public_bath;public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,,温泉;露天;露天風呂;山の湯,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
57,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/,archive_1,Jalan_13988661,ja,2024/9/30,2024年8月宿泊,5,5,5,三世代で温泉旅行,和洋室 【早期割60】大正屋特選牛陶板焼きプラン《早期予約で1000円引》,375,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,温泉;大正屋,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
58,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/,archive_1,Jalan_13987648,ja,2024/9/30,2024年9月宿泊,5,5,5,接客対応に感謝です。,和洋室 【いつもより贅沢に】大正屋特選牛陶板焼プラン《四季の彩を味わう椎葉会席》,343,yes,open_air_public_bath;public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement;aging_or_access,温泉;露天;露天風呂;しいばの湯;椎葉山荘;送迎;大正屋,"계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,aging_or_access",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
59,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/,archive_1,Jalan_13966662,ja,2024/9/17,2024年9月宿泊,5,5,5,申し分ない宿です,和室 【早期割90】選りすぐりの厳選食材満載◆佐賀牛陶板焼き付プラン《早期予約で2000円引》,139,yes,public_bath,public_bath_hot_spring;booking_confusion,,,대욕장/공용탕 이용 경험 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
60,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/,archive_1,Jalan_13939641,ja,2024/9/2,2024年7月宿泊,5,5,4,露天風呂最高！,和洋室 【早期割90】選りすぐりの厳選食材満載◆佐賀牛陶板焼き付プラン《早期予約で2000円引》,126,yes,open_air_public_bath;public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,,温泉;露天;露天風呂,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
61,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/,archive_1,Jalan_13912933,ja,2024/8/19,2024年8月宿泊,4,3,5,非日常を満喫,和洋室 【じゃらんスペシャルウィーク】春限定◆大正屋特選牛をメインとした椎葉会席《佐賀厳選食材を愉しむ》,325,yes,room_bath;public_bath,room_bath_hot_spring;public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement;aging_or_access,山の湯;内風呂;大正屋,"대욕장/공용탕 이용 경험 언급; 객실 내탕/檜風呂 맥락 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,aging_or_access",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
62,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/,archive_1,Jalan_13899221,ja,2024/8/13,2024年8月宿泊,5,5,5,素敵なお宿でした,和洋室 【早期割90】選りすぐりの厳選食材満載◆佐賀牛陶板焼き付プラン《早期予約で2000円引》,333,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,cleanliness,温泉;清掃,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: cleanliness,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
63,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/,archive_1,Jalan_13896384,ja,2024/8/12,2024年7月宿泊,5,5,5,過去一満足,和洋室 【当館人気No1】◆佐賀のブランド佐賀牛陶板焼き付プラン《選りすぐりの厳選食材満載》,154,yes,open_air_public_bath;public_bath,public_bath_hot_spring,,露天;露天風呂,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급,positive,body_positive,high,issue_caution_calibration_needed
64,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/,archive_1,Jalan_13890688,ja,2024/8/10,2024年7月宿泊,5,5,5,のんびりできました,和洋室 ◆お部屋おまかせでお得◆大正屋特選牛をメインとしたスタンダード椎葉会席プラン,70,yes,public_bath,public_bath_hot_spring;crowding;booking_confusion,sister_property_movement;crowding,大正屋,"대욕장/공용탕 이용 경험 언급; 주의 신호: sister_property_movement,crowding",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
65,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/2.HTML,archive_2,Jalan_13825408,ja,2024/7/3,2024年6月宿泊,5,5,5,女子会におすすめ宿,和洋室 【早期割90】選りすぐりの厳選食材満載◆佐賀牛陶板焼き付プラン《早期予約で2000円引》,185,yes,public_bath,public_bath_hot_spring;booking_confusion,sister_property_movement,大浴場;大正屋,대욕장/공용탕 이용 경험 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
66,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/2.HTML,archive_2,Jalan_13806838,ja,2024/6/24,2024年6月宿泊,5,5,5,ほんとに　静かで　別荘気分,和室 【迷ったらコチラ！】生ビール中一杯付◆夕食のメインは贅沢に大正屋特選牛の陶板焼き,206,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,温泉;大正屋,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
67,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/2.HTML,archive_2,Jalan_13785362,ja,2024/6/11,2024年5月宿泊,5,5,5,老齢者へのご対応,和洋室 【早期割60】大正屋特選牛陶板焼きプラン《早期予約で1000円引》,72,yes,unclear,booking_confusion,sister_property_movement;aging_or_access,大正屋,"주의 신호: sister_property_movement,aging_or_access",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
68,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/2.HTML,archive_2,Jalan_13771683,ja,2024/6/4,2024年5月宿泊,5,5,5,分かりにくい道だったが　森の中の清々しさ　とても良い所でした。,和洋室 【じゃらんスペシャルウィーク】春限定◆大正屋特選牛をメインとした椎葉会席《佐賀厳選食材を愉しむ》,88,yes,facility_wide,water_texture;booking_confusion,sister_property_movement;insects,温泉;虫;大正屋,"우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,insects",mixed,body_negative_with_context,high,issue_caution_calibration_needed
69,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/2.HTML,archive_2,Jalan_13761449,ja,2024/5/28,2024年5月宿泊,5,5,5,期待通りの宿。,和洋室 【当館スタンダード】大正屋特選牛をメインとした椎葉会席プラン《佐賀の厳選食材を愉しむ》,216,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,温泉;大正屋,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
70,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/2.HTML,archive_2,Jalan_13761261,ja,2024/5/28,2024年5月宿泊,5,5,4,温泉も食事も大満足です,和洋室 【当館スタンダード】大正屋特選牛をメインとした椎葉会席プラン《佐賀の厳選食材を愉しむ》,74,yes,open_air_public_bath;public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,温泉;露天;露天風呂;大浴場;大正屋,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
71,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/2.HTML,archive_2,Jalan_13752113,ja,2024/5/22,2024年5月宿泊,4,4,4,非日常を味わえる素敵なお宿でした♪,和洋室 【早期割90】選りすぐりの厳選食材満載◆佐賀牛陶板焼き付プラン《早期予約で2000円引》,290,no,unclear,booking_confusion,,,온천 언급 없는 숙박 경험 리뷰.,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
72,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/2.HTML,archive_2,Jalan_13747523,ja,2024/5/20,2024年4月宿泊,5,5,5,おもてなしが最高,和室 【早期割90】選りすぐりの厳選食材満載◆佐賀牛陶板焼き付プラン《早期予約で2000円引》,121,no,unclear,booking_confusion,,,온천 언급 없는 숙박 경험 리뷰.,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
73,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/2.HTML,archive_2,Jalan_13746698,ja,2024/5/20,2024年5月宿泊,5,5,5,3世代旅行,和洋室 【じゃらんスペシャルウィーク】冬 限定◆大正屋特選牛をメインとした椎葉会席《佐賀厳選食材を愉しむ》,192,yes,public_bath,public_bath_hot_spring;booking_confusion,sister_property_movement,大正屋,대욕장/공용탕 이용 경험 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
74,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/2.HTML,archive_2,Jalan_13689981,ja,2024/4/26,2024年4月宿泊,5,5,5,宿の従業員の対応がとても良かったです。,和洋室 【早期割90】選りすぐりの厳選食材満載◆佐賀牛陶板焼き付プラン《早期予約で2000円引》,220,yes,public_bath,public_bath_hot_spring;booking_confusion,,,대욕장/공용탕 이용 경험 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
75,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/2.HTML,archive_2,Jalan_13684264,ja,2024/4/23,2024年4月宿泊,5,5,4,贅沢な非日常でした,和室 【早期割60】大正屋特選牛陶板焼きプラン《早期予約で1000円引》,618,yes,open_air_public_bath;public_bath,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement;cleanliness,しいばの湯;山の湯;大正屋,"계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,cleanliness",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
76,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/2.HTML,archive_2,Jalan_13621607,ja,2024/3/18,2024年3月宿泊,5,5,5,嬉野旅行,和洋室 【当館スタンダード】大正屋特選牛をメインとした椎葉会席プラン《佐賀の厳選食材を愉しむ》,135,yes,open_air_public_bath;public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,温泉;椎葉の湯;大正屋,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
77,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/2.HTML,archive_2,Jalan_13618187,ja,2024/3/16,2024年3月宿泊,5,5,5,行ってみたかった宿　椎葉山荘,和洋室 【じゃらんスペシャルウィーク】秋 限定◆大正屋特選牛をメインとした椎葉会席《佐賀厳選食材を愉しむ》,408,yes,open_air_public_bath;public_bath,public_bath_hot_spring;crowding;booking_confusion,sister_property_movement;crowding,露天;露天風呂;大浴場;椎葉山荘;大正屋,"계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 주의 신호: sister_property_movement,crowding",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
