sample_id,platform,provider,review_date,rating,source_url,language,author_hash,lodging_context,onsen_related,bath_area_tags,signal_tags,caution_tags,original_keywords,paraphrase_ko,source_access,included_in_lodging_direct_count,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
enokiya-agoda_api-896598960,Agoda API,Agoda,"November 20, 2024",8.8,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,d7a9d0fce0,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,room_no_shower_or_small_wet_area,onsen;shower,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
enokiya-agoda_api-1084019891,Agoda API,Booking.com,"March 10, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,289fc249d0,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-895615405,Agoda API,Agoda,"November 18, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,4beb46d36a,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-1078556621,Agoda API,Booking.com,"February 24, 2026",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,c20d1f555d,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1069751025,Agoda API,Agoda,"January 23, 2026",8.8,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,06a4e8a989,lodging_direct,True,private_bath,private_bath_experience,,private bath,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-1078556623,Agoda API,Booking.com,"February 23, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,6ae86b6ccf,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-938217927,Agoda API,Agoda,"March 22, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,27163a4125,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,onsen,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-1078556630,Agoda API,Booking.com,"February 15, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,96fc5d89cb,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-934371892,Agoda API,Agoda,"March 10, 2025",9.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,ebee76b214,lodging_direct,False,,,building_age,,숙박 경험 중심 후기다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
enokiya-agoda_api-1072951613,Agoda API,Booking.com,"February 01, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,74d7fa2b33,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-811341161,Agoda API,Agoda,"May 30, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,0a57a5ea8a,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1072951622,Agoda API,Booking.com,"January 24, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,14da0840cc,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-847990402,Agoda API,Agoda,"August 24, 2024",9.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,381e7f3044,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-974459177,Agoda API,Booking.com,"January 19, 2026",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,5e26e4aa18,lodging_direct,True,private_bath,private_bath_experience,,露天;湯,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-1034006602,Agoda API,Agoda,"October 02, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,60f022a424,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1069623137,Agoda API,Booking.com,"January 11, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,2293e9dcea,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,湯,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-1077941563,Agoda API,Agoda,"February 22, 2026",9.2,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,184e536b5e,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,onsen,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-1062076128,Agoda API,Booking.com,"December 07, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,4e5a4a0236,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,湯,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-950961336,Agoda API,Agoda,"April 15, 2025",9.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,8d71d78f57,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1052561361,Agoda API,Booking.com,"November 15, 2025",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,ca73ab6556,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1059586454,Agoda API,Agoda,"December 16, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,9b5095cfe5,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,pet_friendly_context,onsen,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-1040272917,Agoda API,Booking.com,"October 09, 2025",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,8dac926255,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,湯,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-1084978077,Agoda API,Agoda,"March 20, 2026",6.8,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,cc04229247,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-1024816881,Agoda API,Booking.com,"September 04, 2025",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,f3623f0134,lodging_direct,True,private_bath,private_bath_experience,,露天,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-953598709,Agoda API,Agoda,"April 22, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,3ce77ae1d0,lodging_direct,True,facility_wide,crowding;booking_confusion,,onsen;shower,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-1016744439,Agoda API,Booking.com,"August 22, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,f89fc33ad8,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-908179107,Agoda API,Agoda,"December 22, 2024",9.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,83d7fc906e,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-998786842,Agoda API,Booking.com,"July 17, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,773bd2f414,lodging_direct,True,private_bath,private_bath_experience,,露天;湯,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-1034015467,Agoda API,Agoda,"October 02, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,34d2c8a726,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,onsen,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-974459183,Agoda API,Booking.com,"May 28, 2025",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,a0f503ff2c,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,湯,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-1038009356,Agoda API,Agoda,"October 13, 2025",8.4,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,8d32267b6b,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-963040010,Agoda API,Booking.com,"May 11, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,1219733eea,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1060655475,Agoda API,Agoda,"December 22, 2025",7.2,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,1cddd8e6f1,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-944669944,Agoda API,Booking.com,"March 27, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,fe8d39fdd7,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-953581537,Agoda API,Agoda,"April 22, 2025",7.2,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,27a1a95bee,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-910523516,Agoda API,Booking.com,"December 18, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,6f6000ac64,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-926684375,Agoda API,Agoda,"February 10, 2025",6.8,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,8d2e02be6c,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,hot spring,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-899689323,Agoda API,Booking.com,"November 28, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,868c9f5323,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,湯;onsen,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-902627833,Agoda API,Agoda,"December 09, 2024",6.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,961c4ce569,lodging_direct,True,family_bath,private_bath_experience,,family bath,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-825680844,Agoda API,Booking.com,"June 29, 2024",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,1de4d22883,lodging_direct,True,facility_wide,crowding,,湯;待ち,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-1060009900,Agoda API,Agoda,"December 18, 2025",9.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,503204c093,lodging_direct,True,private_bath,private_bath_experience,building_age,private bath,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
enokiya-agoda_api-825680802,Agoda API,Booking.com,"June 28, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,08d72aa25a,lodging_direct,False,,crowding,,待ち,숙박 경험 중심 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-1049571304,Agoda API,Agoda,"November 08, 2025",9.2,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,b63cf60d9f,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,onsen,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-825680787,Agoda API,Booking.com,"June 26, 2024",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,08759691dd,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,湯,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-1069792723,Agoda API,Agoda,"January 24, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,68ca33ec7f,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-818690598,Agoda API,Booking.com,"June 12, 2024",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,02fea95175,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-923629985,Agoda API,Agoda,"February 03, 2025",5.2,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,5b1e861860,lodging_direct,True,private_bath,private_bath_experience,,,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-818690601,Agoda API,Booking.com,"June 04, 2024",8.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,9bdc5c7d09,lodging_direct,True,facility_wide,crowding,,湯;待ち,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-1062464468,Agoda API,Agoda,"December 27, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,ebee76b214,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-773112897,Agoda API,Booking.com,"February 16, 2024",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,2b3a8bd259,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-962779252,Agoda API,Agoda,"May 15, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,353fd54120,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-773112907,Agoda API,Booking.com,"February 16, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,81271173a2,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,湯,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-951159513,Agoda API,Agoda,"April 15, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,b2dc10337b,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-768017571,Agoda API,Booking.com,"January 17, 2024",8.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,7cfd850f2a,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-949608214,Agoda API,Agoda,"April 11, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,89da046a91,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-752589613,Agoda API,Booking.com,"December 03, 2023",7.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,cc7df11aff,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-904980197,Agoda API,Agoda,"December 17, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,e62677d9a2,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-746971112,Agoda API,Booking.com,"November 20, 2023",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,8180cb2972,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-903822500,Agoda API,Agoda,"December 16, 2024",6.8,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,745fe18e0e,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1062076125,Agoda API,Booking.com,"December 08, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ko,154ad02951,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-902623360,Agoda API,Agoda,"December 09, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,75b3077ede,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-974459179,Agoda API,Booking.com,"June 06, 2025",8.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ko,293a9c1d2e,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-848321017,Agoda API,Agoda,"August 28, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,4d2feacb4f,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-967355882,Agoda API,Booking.com,"May 21, 2025",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ko,5dfb0871b7,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,온천,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-816799220,Agoda API,Agoda,"June 15, 2024",9.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,589ce3494a,lodging_direct,True,private_bath,private_bath_experience,,private bath;shower,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-825680817,Agoda API,Booking.com,"June 20, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ko,324000b308,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-815798491,Agoda API,Agoda,"June 04, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,5ac2697f91,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-778494164,Agoda API,Booking.com,"February 24, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ko,26c0ca793e,lodging_direct,True,private_bath,private_bath_experience,,노천탕;프라이빗;샤워;기다림,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-803676484,Agoda API,Agoda,"May 13, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,7c6b5da8ba,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-752589615,Agoda API,Booking.com,"December 20, 2023",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ko,97cd844572,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,온천,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-795649313,Agoda API,Agoda,"April 19, 2024",9.2,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,90348242fc,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen;shower,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-734769893,Agoda API,Booking.com,"October 27, 2023",8.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ko,66e5652448,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-766233445,Agoda API,Agoda,"January 25, 2024",8.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,a6f0edc895,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1119759227,Agoda API,Booking.com,"May 17, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,c3bd21bea8,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,温泉,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-761539048,Agoda API,Agoda,"January 11, 2024",9.2,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,7272f72d18,lodging_direct,True,private_bath,private_bath_experience;crowding;booking_confusion,,private onsen;onsen;shower,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-1033799375,Agoda API,Booking.com,"September 27, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,56de028625,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,温泉,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-752405323,Agoda API,Agoda,"December 20, 2023",9.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,503204c093,lodging_direct,True,private_bath,private_bath_experience,,private bath;public bath,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-773112871,Agoda API,Booking.com,"February 09, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,3ae127b96f,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,温泉,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-733084166,Agoda API,Agoda,"October 30, 2023",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,8b70bb3a4d,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-1119759231,Agoda API,Booking.com,"May 08, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,003337ad0d,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,hot spring,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
