direct_read_sequence,platform,source_url,page_label,review_id,language,review_date,stay_date,rating,bath_rating,room_rating,title,room_or_plan,body_char_count,onsen_related,bath_area_tags,signal_tags,issue_tags,original_keywords_short,short_paraphrase,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
238,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_36,ja,2026-02-23,,5,5,4,素晴らしい温泉と行き届いたサービス,,258,yes,public_bath,public_bath_hot_spring;water_texture,,四季の湯;大浴場;泉質;温泉;湯;滝の湯,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
239,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_37,ja,2026-02-20,,5,4,4,,,150,yes,open_air_public_bath,public_bath_hot_spring;water_texture,sister_property_movement,温泉;露天;露天風呂;風呂,공용 노천탕 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
240,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_38,ja,2026-02-19,,3,3,3,,,14,yes,open_air_public_bath,public_bath_hot_spring,,露天;露天風呂;風呂,공용 노천탕 경험 언급,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
241,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_39,ja,2026-02-18,,5,5,5,丁寧な接客と豪華な食事、温泉で大満足,,29,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
242,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_40,ja,2026-02-17,,4,4,3,建物は古いがお風呂と食事に満足,,96,yes,public_bath,public_bath_hot_spring,aging_or_access,お風呂;大浴場;風呂,대욕장/공용탕 이용 경험 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
243,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_41,ja,2026-02-15,,4,5,3,泉質最高、佐賀牛美味、スタッフ親切,,162,yes,unclear,water_texture,,泉質,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
244,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_42,ja,2026-02-14,,5,5,4,夕食朝食大満足！温泉も最高のお宿,,149,yes,public_bath,public_bath_hot_spring;water_texture,,しいばの湯;温泉;湯;美肌,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
245,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_43,ja,2026-02-14,,5,5,5,贅沢の極み,,47,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,positive,body_positive,high,issue_caution_calibration_needed
246,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_44,ja,2026-02-12,,1,4,1,夕食は残念、部屋は古いが温泉は良い,,329,yes,room_bath,room_bath_hot_spring;water_texture,aging_or_access;cleanliness,お風呂;温泉;風呂,"객실탕/객실 노천탕 맥락 언급; 우레시노 물성/피부감 언급; 주의 신호: aging_or_access,cleanliness",mixed,body_negative_with_context,high,issue_caution_calibration_needed
247,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_45,ja,2026-02-07,,5,5,5,食事最高！佐賀牛ステーキと湯豆腐に感動,,77,yes,facility_wide,water_texture,,湯,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
248,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_46,ja,2026-02-05,,4,4,3,丁寧な対応で快適に過ごせました,,59,yes,facility_wide,water_texture,,湯,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
249,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_47,ja,2026-01-30,,4,5,4,お客を大事にする宿,,152,yes,facility_wide,water_texture,,温泉;湯,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
250,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_48,ja,2026-01-29,,4,5,3,,,306,yes,facility_wide,booking_confusion;water_texture,,温泉,우레시노 물성/피부감 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
251,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_49,ja,2026-01-22,,5,5,5,心尽くしの対応に感謝と感動❗️,,248,yes,unclear,booking_confusion,,,온천 언급 없는 숙박 경험 리뷰.,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
252,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_50,ja,2026-01-17,,5,5,4,おもてなしと食事に大満足の宿,,272,yes,open_air_public_bath;public_bath,public_bath_hot_spring;water_texture,aging_or_access,大浴場;椎葉山荘;泉質;露天;露天風呂;風呂,대욕장/공용탕 이용 경험 언급; 공용 노천탕 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
253,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_51,ja,2026-01-15,,5,5,5,子連れに優しい素敵な旅館,,102,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
254,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_52,ja,2026-01-08,,5,5,5,連泊でも違う料理に感動！,,59,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
255,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_53,ja,2026-01-07,,5,5,5,朝夕食が美味！ホスピタリティが素敵な宿,,169,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
256,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_54,ja,2025-12-28,,5,5,4,温かいおもてなしが素晴らしい旅館,,89,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,positive,body_positive,high,issue_caution_calibration_needed
257,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_55,ja,2025-12-26,,5,5,5,口コミ通り！食事も風呂も最高,,40,yes,facility_wide,water_texture,,お風呂;風呂,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
258,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_56,ja,2025-12-21,,4,4,4,,,20,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
259,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_57,ja,2025-12-17,,5,4,4,体調不良に配慮、四季の湯は水力不足,,49,yes,public_bath,public_bath_hot_spring;water_texture,,四季の湯;湯,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
260,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_58,ja,2025-12-12,,5,5,4,とろとろ湯と料理が最高な老舗宿,,121,yes,facility_wide,water_texture,,とろとろ;温泉;湯,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
261,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_59,ja,2025-12-10,,4,5,4,母の誕生日に最高の思い出ができました⭐︎,,254,yes,open_air_public_bath,public_bath_hot_spring;water_texture,sister_property_movement,お風呂;湯;露天;露天風呂;風呂,공용 노천탕 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
262,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_40,Rakuten_60,ja,2025-12-07,,5,5,5,子連れに優しい老舗旅館,,62,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
263,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_61,ja,2025-12-07,,4,4,4,大浴場は最高、刺身は少し残念,,24,yes,public_bath,public_bath_hot_spring,,大浴場,대욕장/공용탕 이용 경험 언급,mixed,body_positive_and_negative,high,issue_caution_calibration_needed
264,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_62,ja,2025-12-05,,5,5,5,料理も風呂も満足、紅葉も綺麗,,56,yes,facility_wide,water_texture,,お風呂;風呂,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
265,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_63,ja,2025-11-30,,5,5,5,湯豆腐が絶品！接客も素晴らしいホテル,,138,yes,open_air_public_bath,booking_confusion;public_bath_hot_spring;water_texture,,温泉;湯;露天;露天風呂;風呂,공용 노천탕 경험 언급; 우레시노 물성/피부감 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
266,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_64,ja,2025-11-30,,4,5,3,嬉野温泉の泉質と湯豆腐に満足,,180,yes,open_air_public_bath;public_bath,public_bath_hot_spring;water_texture,,しいばの湯;椎葉山荘;泉質;温泉;湯;露天;露天風呂;風呂,대욕장/공용탕 이용 경험 언급; 공용 노천탕 경험 언급; 우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
267,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_65,ja,2025-11-26,,5,5,5,夕食時の対応と温泉に大満足,,115,yes,facility_wide,water_texture,,温泉;湯,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
268,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_66,ja,2025-11-25,,4,4,4,友達との旅行、温泉と丁寧な対応に満足,,141,yes,public_bath,public_bath_hot_spring;water_texture,sister_property_movement,しいばの湯;温泉;湯,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
269,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_67,ja,2025-11-25,,5,5,5,七つ星旅館、温泉と食事に大満足,,166,yes,open_air_public_bath,public_bath_hot_spring;water_texture,sister_property_movement,姉妹館;温泉;露天;露天風呂;風呂,공용 노천탕 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
270,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_68,ja,2025-11-18,,5,5,3,佐賀牛が美味！接客も素晴らしい宿,,281,yes,facility_wide,crowding;water_texture,crowding;sister_property_movement,お風呂;湯;風呂,"우레시노 물성/피부감 언급; 혼잡 신호 언급; 주의 신호: crowding,sister_property_movement",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
271,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_69,ja,2025-11-17,,5,5,5,温泉・料理・接客◎家族旅行に最適,,132,yes,public_bath,public_bath_hot_spring;water_texture,,大浴場;温泉;風呂,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
272,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_70,ja,2025-11-16,,5,5,5,おもてなしと絶品料理、また来たい旅館,,623,yes,open_air_public_bath;public_bath,public_bath_hot_spring;water_texture,aging_or_access,お風呂;しいばの湯;湯;露天;風呂,대욕장/공용탕 이용 경험 언급; 공용 노천탕 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
273,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_71,ja,2025-11-04,,4,4,4,,,136,yes,facility_wide,water_texture,,泉質;湯;風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
274,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_72,ja,2025-11-04,,5,5,5,,,18,yes,facility_wide,water_texture,,風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
275,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_73,ja,2025-11-04,,5,5,5,,,22,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
276,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_74,ja,2025-11-02,,5,5,5,,,286,yes,facility_wide,water_texture,,お風呂;泉質;温泉;湯;美肌;風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
277,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_75,ja,2025-10-31,,5,5,5,,,41,no,unclear,,sister_property_movement,,주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
278,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_76,ja,2025-10-28,,5,5,5,,,138,yes,facility_wide,water_texture,,温泉;湯,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
279,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_77,ja,2025-10-26,,5,5,4,,,393,yes,open_air_public_bath,public_bath_hot_spring;water_texture,sister_property_movement,お風呂;温泉;湯;露天;露天風呂;風呂,공용 노천탕 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
280,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_78,ja,2025-10-21,,5,5,5,,,161,yes,open_air_public_bath,public_bath_hot_spring,,お風呂;露天;風呂,공용 노천탕 경험 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
281,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_79,ja,2025-10-21,,5,5,5,,,172,yes,facility_wide,water_texture,,お風呂;椎葉山荘;湯;風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
282,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_60,Rakuten_80,ja,2025-10-14,,4,5,3,,,26,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
283,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_81,ja,2025-10-06,,5,5,5,,,178,yes,facility_wide,water_texture,sister_property_movement,温泉,우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
284,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_82,ja,2025-09-17,,5,5,5,,,246,yes,facility_wide,water_texture,sister_property_movement,お風呂;温泉;湯;風呂,우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
285,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_83,ja,2025-09-03,,5,4,4,,,363,yes,facility_wide,booking_confusion;water_texture,,お風呂;温泉;風呂,우레시노 물성/피부감 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
286,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_84,ja,2025-08-31,,5,4,5,,,82,yes,public_bath;room_bath,public_bath_hot_spring;room_bath_hot_spring;water_texture,,お風呂;大浴場;温泉;風呂,대욕장/공용탕 이용 경험 언급; 객실탕/객실 노천탕 맥락 언급; 우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
287,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_85,ja,2025-08-30,,5,5,3,,,96,yes,facility_wide,water_texture,,お風呂;風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
288,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_86,ja,2025-08-21,,5,5,5,,,84,yes,public_bath,public_bath_hot_spring;water_texture,,大浴場;泉質;湯,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
289,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_87,ja,2025-08-17,,5,5,3,,,22,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
290,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_88,ja,2025-08-17,,5,4,4,,,61,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
291,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_89,ja,2025-08-17,,5,5,4,,,65,no,unclear,,sister_property_movement,,주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
292,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_90,ja,2025-08-14,,5,5,5,,,109,yes,facility_wide,water_texture,sister_property_movement,お風呂;湯;風呂,우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
293,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_91,ja,2025-08-12,,4,4,4,,,88,yes,open_air_public_bath,public_bath_hot_spring;water_texture,sister_property_movement,湯;露天;露天風呂;風呂,공용 노천탕 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
294,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_92,ja,2025-08-09,,5,4,4,,,107,yes,facility_wide,water_texture,,風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
295,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_93,ja,2025-07-27,,5,5,4,,,97,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
296,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_94,ja,2025-07-24,,5,5,5,,,8,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
297,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_95,ja,2025-07-23,,4,5,3,,,94,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
298,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_96,ja,2025-07-15,,5,4,5,,,95,yes,public_bath;room_bath,public_bath_hot_spring;room_bath_hot_spring;water_texture,,お風呂;大浴場;温泉;湯;風呂,대욕장/공용탕 이용 경험 언급; 객실탕/객실 노천탕 맥락 언급; 우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
299,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_97,ja,2025-07-14,,4,4,4,,,64,yes,facility_wide,water_texture,,湯,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
300,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_98,ja,2025-06-26,,5,5,4,,,51,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
301,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_99,ja,2025-06-23,,4,2,3,,,147,yes,open_air_public_bath;public_bath,public_bath_hot_spring;water_texture,sister_property_movement,湯;滝の湯;露天;露天風呂;風呂,대욕장/공용탕 이용 경험 언급; 공용 노천탕 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
302,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_80,Rakuten_100,ja,2025-06-13,,5,5,4,,,73,yes,facility_wide,water_texture,,湯,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
303,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_101,ja,2025-06-06,,4,3,4,,,84,yes,facility_wide,water_texture,,お風呂;風呂,우레시노 물성/피부감 언급,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
304,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_102,ja,2025-05-25,,5,5,5,,,103,yes,facility_wide,water_texture,,お風呂;湯;風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
305,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_103,ja,2025-05-13,,5,5,5,,,36,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
306,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_104,ja,2025-05-13,,5,5,4,,,40,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
307,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_105,ja,2025-05-13,,4,4,3,,,26,no,unclear,,aging_or_access,,주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
308,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_106,ja,2025-05-13,,4,4,3,,,32,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
309,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_107,ja,2025-05-08,,5,5,5,,,96,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
310,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_108,ja,2025-05-07,,5,5,5,,,314,yes,facility_wide,water_texture,aging_or_access,泉質;風呂,우레시노 물성/피부감 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
311,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_109,ja,2025-05-06,,5,5,5,,,167,yes,public_bath,public_bath_hot_spring,,サウナ;大浴場,대욕장/공용탕 이용 경험 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
312,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_110,ja,2025-05-05,,5,5,5,,,276,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
313,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_111,ja,2025-05-03,,4,5,5,,,69,yes,facility_wide,water_texture,,温泉;風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
314,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_112,ja,2025-05-02,,4,2,3,,,121,yes,facility_wide,water_texture,,お風呂;風呂,우레시노 물성/피부감 언급,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
315,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_113,ja,2025-04-29,,5,4,5,,,19,yes,facility_wide,water_texture,,風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
316,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_114,ja,2025-04-28,,4,4,5,,,26,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
317,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_115,ja,2025-04-25,,5,5,5,,,97,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
318,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_116,ja,2025-04-22,,5,4,4,,,94,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
319,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_117,ja,2025-04-17,,5,5,5,,,42,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
320,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_118,ja,2025-04-13,,5,5,5,,,66,yes,facility_wide,water_texture,,お風呂;風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
321,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_119,ja,2025-04-12,,4,4,4,,,122,yes,facility_wide,water_texture,aging_or_access;sister_property_movement,お風呂;椎葉山荘;風呂,"우레시노 물성/피부감 언급; 주의 신호: aging_or_access,sister_property_movement",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
322,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_100,Rakuten_120,ja,2025-04-09,,5,5,5,,,261,yes,facility_wide,water_texture,,お風呂;風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
323,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_120,Rakuten_121,ja,2025-04-07,,5,5,4,,,107,yes,facility_wide,booking_confusion;water_texture,,お風呂;温泉;風呂,우레시노 물성/피부감 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
