sample_id,platform,review_date,rating,source_url,language,author_hash,lodging_context,onsen_related,bath_area_tags,signal_tags,caution_tags,original_keywords,paraphrase_ko,source_access,included_in_lodging_direct_count,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
kounokura-0280,Relux,2020-12-20,1,https://rlx.jp/22218/review/,ja,e4709a3c3075,【お部屋おまかせ】露天風呂付き和室20畳・離れ,true,room_open_air_bath,onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;お風呂;露天風呂付き,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0281,Relux,2020-10-10,1,https://rlx.jp/22218/review/,ja,4b0fc4bebee6,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,onsen_related,,露天;風呂;お風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0282,Relux,2020-08-26,1,https://rlx.jp/22218/review/,ja,7a724d58d74c,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,booking_confusion;onsen_related;water_texture,,露天風呂;露天;風呂;肌;予約,알칼리성 온천의 질감이나 피부감을 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0283,Relux,2020-08-14,1,https://rlx.jp/22218/review/,ja,5a1322d22a94,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,onsen_related,,露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0284,Relux,2019-12-14,1,https://rlx.jp/22218/review/,ja,b4f577936f60,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,facility_wide,onsen_related,,露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0285,Relux,2019-09-11,1,https://rlx.jp/22218/review/,ja,d5959df5a91e,【ぼたん】露天檜風呂付き和室離れ14畳,true,facility_wide,onsen_related,,露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0286,Relux,2019-10-05,1,https://rlx.jp/22218/review/,ja,110851c8244e,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,public_bath;room_open_air_bath,onsen_related;public_bath_hot_spring;room_bath_hot_spring,cleanliness_or_safety,露天風呂;露天;風呂;大浴場;部屋の露天;落ち葉,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
kounokura-0287,Relux,2019-08-16,1,https://rlx.jp/22218/review/,ja,5e79e6a98ab2,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,booking_confusion;onsen_related,,露天;風呂;迎え,송영·위치·예약 동선을 함께 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0288,Relux,2019-06-08,1,https://rlx.jp/22218/review/,ja,5e770c43b3da,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,facility_wide,onsen_related,,露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0289,Relux,2019-05-04,1,https://rlx.jp/22218/review/,ja,3393129912ce,【ぼたん】露天檜風呂付き和室離れ14畳,true,facility_wide,onsen_related,,露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0290,Relux,2019-02-09,1,https://rlx.jp/22218/review/,ja,5b2175238ef3,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,room_open_air_bath,onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;部屋の露天;お部屋の露天,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0291,Relux,2019-02-05,1,https://rlx.jp/22218/review/,ja,e8d3ef881f62,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,facility_wide,booking_confusion;onsen_related,,露天風呂;露天;風呂;お風呂;源泉;掛け流し;送迎;駅から;場所,송영·위치·예약 동선을 함께 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0292,Google Maps,2년 전,5,https://www.google.com/maps/search/旅籠Hatago+香乃蔵+由布院,ko,c61bf33774bc,Google-native review tab,true,room_open_air_bath,room_bath_hot_spring;onsen_related,,프라이빗한 노천탕;24시간;하늘 보며 온천물,객실 노천탕을 프라이빗하게 24시간 이용하는 만족 신호.,direct_readable_aside_snapshot,true,positive,body_positive,high,issue_caution_calibration_needed
kounokura-0293,Google Maps,5년 전,5,https://www.google.com/maps/search/旅籠Hatago+香乃蔵+由布院,ko,66217a6a140d,Google-native review tab,true,room_open_air_bath;open_air_public_bath,room_bath_hot_spring;public_bath_hot_spring;water_texture;onsen_related,,온천 물 수질;방안에 있는 노천탕;공용탕,"객실 노천탕과 공용탕, 온천 수질을 함께 긍정적으로 언급.",direct_readable_aside_snapshot,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0294,Google Maps,7년 전,5,https://www.google.com/maps/search/旅籠Hatago+香乃蔵+由布院,ko,c056c8bc43ee,Google-native review tab,false,unclear,,,최고의 숙소;음식,온천 구체 언급은 없는 한국어 숙박 만족 리뷰.,direct_readable_aside_snapshot,true,positive,body_positive,high,issue_caution_calibration_needed
kounokura-0295,Google Maps,6년 전,5,https://www.google.com/maps/search/旅籠Hatago+香乃蔵+由布院,ko,fc8417a4adb6,Google-native review tab,false,unclear,booking_confusion,,친절;재방문,온천 구체 언급은 없는 한국어 숙박 만족 리뷰.,direct_readable_aside_snapshot,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0296,Google Maps,3년 전,5,https://www.google.com/maps/search/旅籠Hatago+香乃蔵+由布院,ko,31bc12c39be1,Google-native review tab,false,unclear,booking_confusion,,송영서비스;넓고 좋음,송영과 객실 규모를 언급하나 온천 구체 신호는 없음.,direct_readable_aside_snapshot,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0297,Google Maps,11년 전,5,https://www.google.com/maps/search/旅籠Hatago+香乃蔵+由布院,ko,1d1fc2a4110f,Google-native review tab,false,unclear,,,굉장히 좋음,짧은 한국어 만족 리뷰.,direct_readable_aside_snapshot,true,positive,body_positive,high,issue_caution_calibration_needed
kounokura-0298,Google Maps,1개월 전,5,https://www.google.com/maps/search/旅籠Hatago+香乃蔵+由布院,ja,4c333e622f8f,Google-native review tab,false,unclear,,,GW;추천,최근 Google-native 일본어 만족 리뷰이나 온천 구체 표본은 아님.,direct_readable_aside_snapshot,true,positive,body_positive,high,issue_caution_calibration_needed
kounokura-0299,Google Maps,4개월 전,5,https://www.google.com/maps/search/旅籠Hatago+香乃蔵+由布院,ja,f8c7e50b0f96,Google-native review tab,false,unclear,booking_confusion,,유후인 역;현도,위치 맥락이 보이는 일본어 리뷰이나 온천 구체 표본은 화면상 축약.,direct_readable_aside_snapshot,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0300,Google Maps,6개월 전,5,https://www.google.com/maps/search/旅籠Hatago+香乃蔵+由布院,ja,ae61fd1a557d,Google-native review tab,true,public_bath;room_open_air_bath,public_bath_hot_spring;room_bath_hot_spring;onsen_related,,대욕장;방의 노천탕;탕가감,대욕장과 객실 노천탕을 모두 이용하고 온도감을 긍정적으로 언급.,direct_readable_aside_snapshot,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0301,Google Maps,1년 전,5,https://www.google.com/maps/search/旅籠Hatago+香乃蔵+由布院,ja,a1aa517419eb,Google-native review tab,true,room_open_air_bath,room_bath_hot_spring;onsen_related,,전실에 노천탕;언제라도 온천,전실 노천탕과 상시 온천 이용 가능성을 긍정적으로 언급.,direct_readable_aside_snapshot,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
